player_name,player_id,game_date,team,opponent,home_or_road,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fgm,fga,fg_pct,three_pm,three_pa,fg3_pct,ftm,fta,ft_pct,age,position,role,opponent_def_rank_vs_position,plus_minus,wl
Sam Hauser,1630573,2023-11-20,BOS,CHA,ROAD,37,3,1,1,0,0,1,1,9,0.111,1,9,0.111,0,0,nan,25,F,Starter,22,-22,L
Dyson Daniels,1630700,2023-11-20,NOP,SAC,HOME,25,3,2,5,1,0,0,1,4,0.25,1,4,0.25,0,0,nan,20,G,Starter,26,28,W
DeMar DeRozan,201942,2023-11-20,CHI,MIA,HOME,34,15,4,5,0,1,0,6,10,0.6,2,4,0.5,1,1,1.0,34,G-F,Starter,18,-15,L
Coby White,1629632,2023-11-20,CHI,MIA,HOME,34,20,5,3,1,1,2,7,11,0.636,4,8,0.5,2,2,1.0,23,G,Starter,5,-16,L
Chris Paul,101108,2023-11-20,GSW,HOU,HOME,34,15,6,12,2,0,1,4,7,0.571,3,5,0.6,4,4,1.0,38,G,Starter,17,12,W
Trayce Jackson-Davis,1631218,2023-11-20,GSW,HOU,HOME,4,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,23,F,Bench,13,1,W
Reggie Bullock Jr.,203493,2023-11-20,HOU,GSW,ROAD,8,0,5,0,0,0,0,0,2,0.0,0,2,0.0,0,0,nan,32,G-F,Bench,11,-2,L
Fred VanVleet,1627832,2023-11-20,HOU,GSW,ROAD,41,10,5,14,0,0,0,3,13,0.231,1,8,0.125,3,3,1.0,29,G,Starter,25,-3,L
Paul George,202331,2023-11-20,LAC,SAS,ROAD,32,28,5,6,1,0,2,11,16,0.688,4,8,0.5,2,2,1.0,33,F,Starter,11,23,W
Kyle Lowry,200768,2023-11-20,MIA,CHI,ROAD,27,8,5,6,0,0,1,3,6,0.5,2,4,0.5,0,0,nan,37,G,Starter,19,15,W
Jimmy Butler III,202710,2023-11-20,MIA,CHI,ROAD,29,16,3,6,1,0,1,4,11,0.364,0,2,0.0,8,9,0.889,34,F,Starter,26,17,W
Josh Richardson,1626196,2023-11-20,MIA,CHI,ROAD,30,10,4,1,0,1,3,4,12,0.333,2,6,0.333,0,0,nan,30,G,Starter,19,11,W
Duncan Robinson,1629130,2023-11-20,MIA,CHI,ROAD,30,22,2,2,0,0,0,7,11,0.636,6,9,0.667,2,2,1.0,29,F,Starter,26,7,W
Robin Lopez,201577,2023-11-20,MIL,WAS,ROAD,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,35,C,Bench,27,-5,W
Damian Lillard,203081,2023-11-20,MIL,WAS,ROAD,33,22,5,7,0,0,1,5,14,0.357,3,6,0.5,9,11,0.818,33,G,Starter,21,6,W
Khris Middleton,203114,2023-11-20,MIL,WAS,ROAD,23,18,6,7,0,0,4,6,12,0.5,0,2,0.0,6,7,0.857,32,F,Starter,24,23,W
Giannis Antetokounmpo,203507,2023-11-20,MIL,WAS,ROAD,34,42,13,8,1,1,5,20,23,0.87,0,0,nan,2,6,0.333,28,F,Starter,24,10,W
Kyle Anderson,203937,2023-11-20,MIN,NYK,HOME,23,9,2,5,1,2,1,3,4,0.75,0,0,nan,3,5,0.6,30,F-G,Starter,25,3,W
Troy Brown Jr.,1628972,2023-11-20,MIN,NYK,HOME,17,5,5,2,0,0,0,1,5,0.2,1,3,0.333,2,2,1.0,24,G-F,Rotation,27,2,W
Josh Hart,1628404,2023-11-20,NYK,MIN,ROAD,24,4,2,1,2,0,0,2,6,0.333,0,2,0.0,0,0,nan,28,G,Starter,2,-5,L
Quentin Grimes,1629656,2023-11-20,NYK,MIN,ROAD,25,0,1,2,2,0,0,0,6,0.0,0,6,0.0,0,0,nan,23,G,Starter,2,-18,L
Harrison Barnes,203084,2023-11-20,SAC,NOP,ROAD,30,16,4,0,1,0,0,4,9,0.444,3,6,0.5,5,6,0.833,31,F,Starter,4,-23,L
Kevin Huerter,1628989,2023-11-20,SAC,NOP,ROAD,23,10,0,3,0,0,0,4,10,0.4,2,8,0.25,0,0,nan,25,G-F,Starter,13,-25,L
Chris Duarte,1630537,2023-11-20,SAC,NOP,ROAD,8,0,2,0,0,0,0,0,2,0.0,0,2,0.0,0,0,nan,26,G,Bench,4,-3,L
Davion Mitchell,1630558,2023-11-20,SAC,NOP,ROAD,19,2,0,8,0,0,1,0,2,0.0,0,2,0.0,2,2,1.0,25,G,Rotation,4,-4,L
Doug McDermott,203926,2023-11-20,SAS,LAC,HOME,14,3,2,2,0,0,0,1,3,0.333,1,3,0.333,0,0,nan,31,F,Rotation,5,-8,L
Cedi Osman,1626224,2023-11-20,SAS,LAC,HOME,23,17,5,1,0,0,0,7,10,0.7,2,4,0.5,1,1,1.0,28,F,Starter,5,-11,L
Tre Jones,1630200,2023-11-20,SAS,LAC,HOME,23,11,2,5,0,0,3,4,10,0.4,1,3,0.333,2,2,1.0,23,G,Starter,14,-12,L
Malaki Branham,1631103,2023-11-20,SAS,LAC,HOME,21,10,0,1,0,0,2,4,6,0.667,2,3,0.667,0,0,nan,20,F,Starter,5,-19,L
Anthony Gill,1630264,2023-11-20,WAS,MIL,HOME,1,0,0,0,1,0,0,0,0,nan,0,0,nan,0,0,nan,31,F,Bench,7,2,L
Corey Kispert,1630557,2023-11-20,WAS,MIL,HOME,21,12,2,1,1,0,0,5,9,0.556,1,4,0.25,1,2,0.5,24,F,Starter,7,-7,L
Eugene Omoruyi,1630647,2023-11-20,WAS,MIL,HOME,1,2,0,0,0,0,0,0,1,0.0,0,1,0.0,2,2,1.0,26,F,Bench,7,2,L
Johnny Davis,1631098,2023-11-20,WAS,MIL,HOME,6,0,1,1,0,0,0,0,0,nan,0,0,nan,0,0,nan,21,G,Bench,29,-10,L
Alec Burks,202692,2023-11-20,DET,DEN,HOME,17,3,3,2,1,0,1,1,5,0.2,0,4,0.0,1,2,0.5,32,G,Rotation,6,-13,L
James Wiseman,1630164,2023-11-20,DET,DEN,HOME,10,0,3,0,0,0,1,0,1,0.0,0,0,nan,0,0,nan,22,C,Rotation,24,-10,L
Stanley Umude,1630649,2023-11-20,DET,DEN,HOME,18,11,1,2,0,0,1,4,8,0.5,3,5,0.6,0,0,nan,24,G,Rotation,6,-2,L
Ish Smith,202397,2023-11-20,CHA,BOS,HOME,20,6,2,3,0,0,1,3,4,0.75,0,0,nan,0,0,nan,35,G,Starter,15,-12,W
LaMelo Ball,1630163,2023-11-20,CHA,BOS,HOME,41,36,9,8,2,1,5,15,27,0.556,5,11,0.455,1,1,1.0,22,G,Starter,15,3,W
Torrey Craig,1628470,2023-11-20,CHI,MIA,HOME,16,2,1,0,0,0,0,1,5,0.2,0,3,0.0,0,0,nan,32,F,Rotation,12,-7,L
Jae'Sean Tate,1630256,2023-11-20,HOU,GSW,ROAD,21,9,3,1,0,0,1,4,7,0.571,1,2,0.5,0,0,nan,28,F,Starter,21,-7,L
Ivica Zubac,1627826,2023-11-20,LAC,SAS,ROAD,22,8,11,0,0,1,1,3,5,0.6,0,0,nan,2,2,1.0,26,C,Starter,30,4,W
Dru Smith,1630696,2023-11-20,MIA,CHI,ROAD,2,0,1,0,1,0,0,0,1,0.0,0,1,0.0,0,0,nan,25,G,Bench,19,-6,W
Jaime Jaquez Jr.,1631170,2023-11-20,MIA,CHI,ROAD,33,19,3,4,2,0,0,8,13,0.615,3,4,0.75,0,0,nan,22,G,Starter,19,24,W
Thanasis Antetokounmpo,203648,2023-11-20,MIL,WAS,ROAD,1,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,31,F,Bench,24,-5,W
Julius Randle,203944,2023-11-20,NYK,MIN,ROAD,34,21,14,1,0,0,2,6,16,0.375,1,6,0.167,8,12,0.667,28,F-C,Starter,23,-12,L
Isaiah Hartenstein,1628392,2023-11-20,NYK,MIN,ROAD,14,2,4,0,0,1,1,1,3,0.333,0,0,nan,0,0,nan,25,C-F,Rotation,8,-6,L
Jericho Sims,1630579,2023-11-20,NYK,MIN,ROAD,3,2,1,0,0,0,0,1,1,1.0,0,0,nan,0,0,nan,25,C,Bench,8,0,L
Domantas Sabonis,1627734,2023-11-20,SAC,NOP,ROAD,31,10,10,8,0,0,5,4,8,0.5,0,0,nan,2,3,0.667,27,F-C,Starter,6,-36,L
Malik Monk,1628370,2023-11-20,SAC,NOP,ROAD,24,8,0,5,0,0,1,3,11,0.273,2,6,0.333,0,0,nan,25,G,Starter,4,-16,L
Keegan Murray,1631099,2023-11-20,SAC,NOP,ROAD,16,5,3,0,1,1,0,1,4,0.25,1,2,0.5,2,2,1.0,23,F,Rotation,4,-20,L
Zach Collins,1628380,2023-11-20,SAS,LAC,HOME,28,12,3,0,2,0,3,4,11,0.364,1,5,0.2,3,4,0.75,26,F-C,Starter,20,-25,L
Ausar Thompson,1641709,2023-11-20,DET,DEN,HOME,24,8,7,0,0,2,0,4,10,0.4,0,0,nan,0,0,nan,20,G-F,Starter,4,-7,L
Neemias Queta,1629674,2023-11-19,BOS,MEM,ROAD,5,0,2,0,0,0,0,0,1,0.0,0,0,nan,0,0,nan,24,C,Bench,13,-3,W
Damian Jones,1627745,2023-11-19,CLE,DEN,HOME,3,0,0,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,28,C,Bench,24,-10,W
Sam Merrill,1630241,2023-11-19,CLE,DEN,HOME,24,9,2,1,0,0,0,3,10,0.3,3,9,0.333,0,0,nan,27,G,Starter,6,-15,W
Kyrie Irving,202681,2023-11-19,DAL,SAC,HOME,33,23,2,1,0,0,1,8,17,0.471,2,6,0.333,5,5,1.0,31,G,Starter,26,-19,L
Markieff Morris,202693,2023-11-19,DAL,SAC,HOME,5,2,0,1,0,0,0,1,4,0.25,0,2,0.0,0,0,nan,34,F,Bench,27,5,L
Richaun Holmes,1626158,2023-11-19,DAL,SAC,HOME,5,7,2,0,0,0,0,3,3,1.0,0,0,nan,1,2,0.5,30,F,Bench,27,5,L
Aaron Gordon,203932,2023-11-19,DEN,CLE,ROAD,32,11,4,5,1,2,1,4,11,0.364,0,2,0.0,3,6,0.5,28,F,Starter,20,-18,L
Fred VanVleet,1627832,2023-11-19,HOU,LAL,ROAD,40,15,1,16,1,0,3,5,14,0.357,3,10,0.3,2,2,1.0,29,G,Starter,23,4,L
Jalen Green,1630224,2023-11-19,HOU,LAL,ROAD,31,9,6,3,0,1,4,3,10,0.3,2,5,0.4,1,3,0.333,21,G,Starter,23,3,L
LeBron James,2544,2023-11-19,LAL,HOU,HOME,40,37,6,8,3,0,2,14,19,0.737,2,5,0.4,7,9,0.778,38,F,Starter,13,2,W
D'Angelo Russell,1626156,2023-11-19,LAL,HOU,HOME,24,4,5,2,3,0,3,1,8,0.125,1,5,0.2,1,2,0.5,27,G,Starter,17,-7,W
Austin Reaves,1630559,2023-11-19,LAL,HOU,HOME,25,17,6,6,0,0,2,5,7,0.714,2,3,0.667,5,6,0.833,25,G,Starter,17,9,W
Royce O'Neale,1626220,2023-11-19,BKN,PHI,HOME,25,0,4,3,1,2,1,0,2,0.0,0,0,nan,0,0,nan,30,F,Starter,16,-1,L
Harry Giles III,1628385,2023-11-19,BKN,PHI,HOME,6,5,1,0,0,0,0,2,3,0.667,0,1,0.0,1,1,1.0,25,F-C,Bench,7,0,L
Gary Harris,203914,2023-11-19,ORL,IND,ROAD,22,13,0,2,2,0,0,4,6,0.667,3,3,1.0,2,2,1.0,29,G,Starter,30,10,W
Jalen Suggs,1630591,2023-11-19,ORL,IND,ROAD,18,18,3,1,1,0,0,6,8,0.75,1,2,0.5,5,6,0.833,22,G,Rotation,30,20,W
Tyrese Haliburton,1630169,2023-11-19,IND,ORL,HOME,25,12,2,3,0,1,4,4,14,0.286,1,3,0.333,3,3,1.0,23,G,Starter,13,-30,L
Marcus Morris Sr.,202694,2023-11-19,PHI,BKN,ROAD,6,3,1,0,0,0,0,1,1,1.0,1,1,1.0,0,0,nan,34,F,Bench,10,2,W
Mo Bamba,1628964,2023-11-19,PHI,BKN,ROAD,3,5,0,0,1,0,0,2,2,1.0,0,0,nan,1,1,1.0,25,C,Bench,3,3,W
KJ Martin,1630231,2023-11-19,PHI,BKN,ROAD,4,0,1,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,22,F,Bench,10,-1,W
Jusuf Nurkić,203994,2023-11-19,PHX,UTA,ROAD,35,18,12,2,1,2,2,7,11,0.636,0,0,nan,4,4,1.0,29,C,Starter,16,9,W
Grayson Allen,1628960,2023-11-19,PHX,UTA,ROAD,43,14,4,3,1,1,2,5,8,0.625,3,6,0.5,1,2,0.5,28,G,Starter,10,12,W
Skylar Mays,1630219,2023-11-19,POR,OKC,HOME,26,11,2,7,2,0,3,4,9,0.444,2,6,0.333,1,2,0.5,26,G,Starter,22,-37,L
Kris Murray,1631200,2023-11-19,POR,OKC,HOME,21,8,2,0,1,0,1,2,4,0.5,1,2,0.5,3,4,0.75,23,F,Starter,17,-10,L
Harrison Barnes,203084,2023-11-19,SAC,DAL,ROAD,34,12,4,6,1,0,3,4,11,0.364,1,7,0.143,3,3,1.0,31,F,Starter,18,17,W
Malik Monk,1628370,2023-11-19,SAC,DAL,ROAD,18,12,2,3,1,1,2,4,9,0.444,4,6,0.667,0,0,nan,25,G,Rotation,18,8,W
Davion Mitchell,1630558,2023-11-19,SAC,DAL,ROAD,9,0,0,1,0,0,2,0,3,0.0,0,1,0.0,0,0,nan,25,G,Bench,18,1,W
Vasilije Micic,203995,2023-11-19,OKC,POR,ROAD,6,0,0,1,0,0,2,0,1,0.0,0,0,nan,0,0,nan,29,G,Bench,9,3,W
Aleksej Pokusevski,1630197,2023-11-19,OKC,POR,ROAD,9,5,3,4,0,0,0,2,3,0.667,1,1,1.0,0,0,nan,21,F,Bench,14,9,W
Lindy Waters III,1630322,2023-11-19,OKC,POR,ROAD,16,12,3,1,0,0,0,4,7,0.571,4,7,0.571,0,0,nan,26,F,Rotation,14,6,W
Aaron Wiggins,1630598,2023-11-19,OKC,POR,ROAD,16,13,5,1,3,0,2,4,7,0.571,2,3,0.667,3,3,1.0,24,G,Rotation,9,11,W
Cason Wallace,1641717,2023-11-19,OKC,POR,ROAD,21,2,1,0,1,0,1,1,2,0.5,0,0,nan,0,0,nan,20,G,Starter,9,19,W
OG Anunoby,1628384,2023-11-19,TOR,DET,HOME,27,9,5,3,2,0,1,2,11,0.182,1,6,0.167,4,6,0.667,26,F-G,Starter,1,15,W
Malachi Flynn,1630201,2023-11-19,TOR,DET,HOME,21,7,2,4,2,0,1,3,5,0.6,1,2,0.5,0,2,0.0,25,G,Starter,20,0,W
Ron Harper Jr.,1631199,2023-11-19,TOR,DET,HOME,4,0,0,1,0,0,0,0,0,nan,0,0,nan,0,0,nan,23,G-F,Bench,26,-9,W
Talen Horton-Tucker,1629659,2023-11-19,UTA,PHX,HOME,29,25,4,3,2,0,1,9,18,0.5,4,10,0.4,3,3,1.0,22,G,Starter,11,1,L
Jaren Jackson Jr.,1628991,2023-11-19,MEM,BOS,HOME,34,17,8,1,1,1,2,5,12,0.417,1,3,0.333,6,7,0.857,24,F-C,Starter,9,-1,L
John Konchar,1629723,2023-11-19,MEM,BOS,HOME,26,2,5,3,1,1,1,1,3,0.333,0,0,nan,0,0,nan,27,G,Starter,15,-13,L
David Roddy,1631223,2023-11-19,MEM,BOS,HOME,20,0,2,0,0,0,0,0,2,0.0,0,2,0.0,0,0,nan,22,F,Starter,1,-3,L
Cade Cunningham,1630595,2023-11-19,DET,TOR,ROAD,27,18,5,4,0,0,3,7,17,0.412,3,5,0.6,1,3,0.333,22,G,Starter,16,-22,L
Al Horford,201143,2023-11-19,BOS,MEM,ROAD,22,5,3,2,0,0,0,2,5,0.4,1,3,0.333,0,0,nan,37,C-F,Starter,20,2,W
Kristaps Porziņģis,204001,2023-11-19,BOS,MEM,ROAD,34,26,8,1,1,6,2,9,13,0.692,0,3,0.0,8,9,0.889,28,F-C,Starter,12,4,W
Sam Hauser,1630573,2023-11-19,BOS,MEM,ROAD,22,15,4,0,2,0,0,5,8,0.625,5,7,0.714,0,0,nan,25,F,Starter,19,17,W
Dwight Powell,203939,2023-11-19,DAL,SAC,HOME,13,0,1,1,1,0,2,0,0,nan,0,0,nan,0,0,nan,32,F-C,Rotation,2,-5,L
Derrick Jones Jr.,1627884,2023-11-19,DAL,SAC,HOME,19,6,2,0,0,0,1,2,4,0.5,1,2,0.5,1,1,1.0,26,F,Rotation,27,-20,L
Josh Green,1630182,2023-11-19,DAL,SAC,HOME,26,11,4,5,2,0,1,4,8,0.5,2,5,0.4,1,2,0.5,23,G,Starter,26,-1,L
Jaden Hardy,1630702,2023-11-19,DAL,SAC,HOME,10,4,0,0,1,0,1,1,4,0.25,1,2,0.5,1,2,0.5,21,G,Rotation,26,0,L
Justin Holiday,203200,2023-11-19,DEN,CLE,ROAD,17,6,1,1,0,0,0,2,3,0.667,2,3,0.667,0,0,nan,34,F-G,Rotation,27,1,L
Kentavious Caldwell-Pope,203484,2023-11-19,DEN,CLE,ROAD,31,9,2,2,1,1,1,2,9,0.222,1,5,0.2,4,4,1.0,30,G,Starter,3,-13,L
Zeke Nnaji,1630192,2023-11-19,DEN,CLE,ROAD,14,9,4,1,0,0,1,3,4,0.75,1,1,1.0,2,2,1.0,22,F-C,Rotation,17,7,L
Julian Strawther,1631124,2023-11-19,DEN,CLE,ROAD,20,7,2,1,0,1,0,2,6,0.333,1,3,0.333,2,2,1.0,21,G,Starter,3,8,L
Collin Gillespie,1631221,2023-11-19,DEN,CLE,ROAD,3,0,0,1,0,0,0,0,0,nan,0,0,nan,0,0,nan,24,G,Bench,3,10,L
Jock Landale,1629111,2023-11-19,HOU,LAL,ROAD,4,0,1,1,0,0,1,0,0,nan,0,0,nan,0,0,nan,28,C,Bench,10,-6,L
Jae'Sean Tate,1630256,2023-11-19,HOU,LAL,ROAD,16,4,3,2,1,0,0,2,3,0.667,0,0,nan,0,0,nan,28,F,Rotation,15,6,L
Cam Reddish,1629629,2023-11-19,LAL,HOU,HOME,39,7,3,3,3,0,1,3,9,0.333,1,5,0.2,0,0,nan,24,F-G,Starter,14,13,W
Caleb Houstan,1631216,2023-11-19,ORL,IND,ROAD,8,0,0,2,0,0,2,0,1,0.0,0,1,0.0,0,0,nan,20,G,Bench,30,-18,W
Jett Howard,1641724,2023-11-19,ORL,IND,ROAD,7,0,0,1,0,0,2,0,2,0.0,0,2,0.0,0,0,nan,20,G,Bench,30,-11,W
Aaron Nesmith,1630174,2023-11-19,IND,ORL,HOME,15,0,1,0,0,0,0,0,2,0.0,0,0,nan,0,0,nan,24,G-F,Rotation,19,-22,L
Isaiah Jackson,1630543,2023-11-19,IND,ORL,HOME,12,6,3,1,3,1,0,1,2,0.5,0,0,nan,4,6,0.667,21,F,Rotation,6,17,L
Ben Sheppard,1641767,2023-11-19,IND,ORL,HOME,16,7,0,2,1,0,1,2,5,0.4,1,3,0.333,2,2,1.0,22,G,Rotation,13,25,L
Nicolas Batum,201587,2023-11-19,PHI,BKN,ROAD,24,3,3,3,0,0,0,1,1,1.0,1,1,1.0,0,0,nan,34,G-F,Starter,8,25,W
De'Anthony Melton,1629001,2023-11-19,PHI,BKN,ROAD,27,21,5,1,3,0,1,8,10,0.8,4,6,0.667,1,1,1.0,25,G,Starter,24,23,W
Tyrese Maxey,1630178,2023-11-19,PHI,BKN,ROAD,36,25,2,10,0,0,1,8,20,0.4,6,11,0.545,3,3,1.0,23,G,Starter,24,21,W
Jaden Springer,1630531,2023-11-19,PHI,BKN,ROAD,21,10,5,2,0,0,0,3,6,0.5,2,4,0.5,2,2,1.0,21,G,Starter,24,-1,W
Kevin Durant,201142,2023-11-19,PHX,UTA,ROAD,46,39,8,10,2,2,7,14,27,0.519,4,9,0.444,7,7,1.0,35,F,Starter,25,4,W
Keita Bates-Diop,1628966,2023-11-19,PHX,UTA,ROAD,23,6,1,1,1,2,0,2,6,0.333,1,4,0.25,1,1,1.0,27,F,Starter,25,-5,W
Toumani Camara,1641739,2023-11-19,POR,OKC,HOME,15,6,2,0,0,0,1,3,5,0.6,0,2,0.0,0,0,nan,23,F,Rotation,17,-15,L
Sasha Vezenkov,1628426,2023-11-19,SAC,DAL,ROAD,13,7,1,1,0,1,1,3,5,0.6,1,2,0.5,0,0,nan,28,F,Rotation,18,2,W
Chris Duarte,1630537,2023-11-19,SAC,DAL,ROAD,33,13,8,4,2,0,1,5,8,0.625,3,4,0.75,0,0,nan,26,G,Starter,18,7,W
Kessler Edwards,1630556,2023-11-19,SAC,DAL,ROAD,9,0,1,1,0,0,0,0,1,0.0,0,0,nan,0,0,nan,23,F,Bench,18,0,W
Colby Jones,1641732,2023-11-19,SAC,DAL,ROAD,4,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,nan,21,G,Bench,18,-3,W
Precious Achiuwa,1630173,2023-11-19,TOR,DET,HOME,19,12,6,5,0,0,0,5,10,0.5,2,4,0.5,0,2,0.0,24,F,Rotation,23,17,W
Lauri Markkanen,1628374,2023-11-19,UTA,PHX,HOME,50,38,17,0,2,2,1,15,27,0.556,2,10,0.2,6,9,0.667,26,F-C,Starter,30,2,L
John Collins,1628381,2023-11-19,UTA,PHX,HOME,43,15,12,0,2,1,1,5,14,0.357,3,5,0.6,2,2,1.0,26,F-C,Starter,30,-4,L
Collin Sexton,1629012,2023-11-19,UTA,PHX,HOME,23,18,5,2,1,0,2,6,13,0.462,3,6,0.5,3,3,1.0,24,G,Starter,11,12,L
Simone Fontecchio,1631323,2023-11-19,UTA,PHX,HOME,18,3,1,0,0,1,1,1,3,0.333,1,1,1.0,0,0,nan,27,F,Rotation,2,4,L
Bismack Biyombo,202687,2023-11-19,MEM,BOS,HOME,14,2,2,0,0,1,0,1,2,0.5,0,0,nan,0,0,nan,31,C,Rotation,17,0,L
Vince Williams Jr.,1631246,2023-11-19,MEM,BOS,HOME,17,6,0,0,0,2,0,2,4,0.5,2,3,0.667,0,0,nan,23,G,Rotation,15,8,L
Alec Burks,202692,2023-11-19,DET,TOR,ROAD,22,14,4,1,0,0,1,3,9,0.333,1,3,0.333,7,8,0.875,32,G,Starter,16,-29,L
Jaylen Brown,1627759,2023-11-19,BOS,MEM,ROAD,34,12,6,3,2,2,2,5,16,0.313,1,7,0.143,1,2,0.5,27,G-F,Starter,6,1,W
Jayson Tatum,1628369,2023-11-19,BOS,MEM,ROAD,35,20,9,5,1,1,8,7,13,0.538,1,1,1.0,5,6,0.833,25,F-G,Starter,26,-1,W
Lamar Stevens,1630205,2023-11-19,BOS,MEM,ROAD,3,0,1,0,0,0,0,0,0,nan,0,0,nan,0,0,nan,26,F,Bench,19,-2,W
Jarrett Allen,1628386,2023-11-19,CLE,DEN,HOME,29,15,5,5,1,0,2,6,10,0.6,0,0,nan,3,6,0.5,25,C,Starter,24,42,W
Darius Garland,1629636,2023-11-19,CLE,DEN,HOME,33,26,3,6,1,1,4,10,16,0.625,2,4,0.5,4,5,0.8,23,G,Starter,6,18,W
Dean Wade,1629731,2023-11-19,CLE,DEN,HOME,24,6,10,2,2,0,0,2,4,0.5,2,4,0.5,0,0,nan,27,F-C,Starter,27,25,W
Evan Mobley,1630596,2023-11-19,CLE,DEN,HOME,32,16,10,5,0,2,2,8,11,0.727,0,0,nan,0,0,nan,22,C,Starter,24,12,W
Craig Porter Jr.,1641854,2023-11-19,CLE,DEN,HOME,25,21,4,4,2,1,1,7,10,0.7,0,0,nan,7,7,1.0,23,G,Starter,6,-2,W
Tim Hardaway Jr.,203501,2023-11-19,DAL,SAC,HOME,27,14,2,2,0,0,0,5,11,0.455,2,4,0.5,2,2,1.0,31,G-F,Starter,21,-10,L
Nikola Jokić,203999,2023-11-19,DEN,CLE,ROAD,28,18,10,7,1,1,3,8,13,0.615,0,0,nan,2,5,0.4,28,C,Starter,2,-16,L
Jalen Pickett,1629618,2023-11-19,DEN,CLE,ROAD,19,8,2,3,1,0,1,2,4,0.5,2,3,0.667,2,2,1.0,24,G,Rotation,3,7,L
Christian Braun,1631128,2023-11-19,DEN,CLE,ROAD,25,13,2,0,0,0,0,6,11,0.545,1,1,1.0,0,0,nan,22,G,Starter,3,3,L
Jeff Green,201145,2023-11-19,HOU,LAL,ROAD,14,13,2,0,0,0,0,5,5,1.0,0,0,nan,3,3,1.0,37,F,Rotation,15,-15,L
Dillon Brooks,1628415,2023-11-19,HOU,LAL,ROAD,41,24,1,2,4,0,2,9,21,0.429,6,11,0.545,0,0,nan,27,G-F,Starter,20,3,L
Aaron Holiday,1628988,2023-11-19,HOU,LAL,ROAD,15,0,0,5,0,0,1,0,3,0.0,0,2,0.0,0,0,nan,27,G,Rotation,23,2,L
Alperen Sengun,1630578,2023-11-19,HOU,LAL,ROAD,31,23,10,5,0,1,4,11,16,0.688,1,2,0.5,0,0,nan,21,C,Starter,10,21,L
Jabari Smith Jr.,1631095,2023-11-19,HOU,LAL,ROAD,32,14,5,1,1,0,3,5,10,0.5,2,6,0.333,2,2,1.0,20,F,Starter,15,-5,L
Cameron Johnson,1629661,2023-11-19,BKN,PHI,HOME,28,9,5,2,0,1,2,3,12,0.25,1,5,0.2,2,2,1.0,27,F,Starter,16,-28,L
Trendon Watford,1630570,2023-11-19,BKN,PHI,HOME,22,8,4,4,1,1,2,3,9,0.333,0,2,0.0,2,2,1.0,23,G-F,Starter,14,0,L
Jonathan Isaac,1628371,2023-11-19,ORL,IND,ROAD,14,5,3,0,1,1,0,2,5,0.4,0,0,nan,1,2,0.5,26,F,Rotation,28,-1,W
Moritz Wagner,1629021,2023-11-19,ORL,IND,ROAD,21,16,3,2,0,0,1,6,10,0.6,1,1,1.0,3,4,0.75,26,F-C,Starter,5,3,W
Paolo Banchero,1631094,2023-11-19,ORL,IND,ROAD,27,24,3,0,1,2,1,9,14,0.643,0,0,nan,6,7,0.857,21,F,Starter,28,28,W
Buddy Hield,1627741,2023-11-19,IND,ORL,HOME,15,3,1,2,0,0,1,1,4,0.25,1,4,0.25,0,0,nan,30,G,Rotation,13,-15,L
Jalen Smith,1630188,2023-11-19,IND,ORL,HOME,13,10,4,0,0,0,2,4,5,0.8,1,1,1.0,1,2,0.5,23,F-C,Rotation,13,-9,L
Tobias Harris,202699,2023-11-19,PHI,BKN,ROAD,32,10,5,1,2,0,0,5,13,0.385,0,4,0.0,0,0,nan,31,F,Starter,10,14,W
Joel Embiid,203954,2023-11-19,PHI,BKN,ROAD,31,32,12,9,0,1,1,11,24,0.458,1,2,0.5,9,10,0.9,29,C-F,Starter,10,25,W
Nassir Little,1629642,2023-11-19,PHX,UTA,ROAD,20,10,3,2,0,3,0,4,7,0.571,2,5,0.4,0,2,0.0,23,F-G,Starter,13,2,W
Jordan Goodwin,1630692,2023-11-19,PHX,UTA,ROAD,11,0,3,3,1,0,1,0,0,nan,0,0,nan,0,0,nan,25,G,Rotation,10,0,W
Deandre Ayton,1629028,2023-11-19,POR,OKC,HOME,24,11,5,2,1,1,2,5,7,0.714,0,0,nan,1,2,0.5,25,C,Starter,12,-26,L
Shaedon Sharpe,1631101,2023-11-19,POR,OKC,HOME,24,7,4,1,0,0,1,3,8,0.375,1,1,1.0,0,0,nan,20,G,Starter,22,-20,L
Justin Minaya,1631303,2023-11-19,POR,OKC,HOME,13,7,2,0,0,1,0,2,6,0.333,2,4,0.5,1,2,0.5,24,F,Rotation,17,-7,L
Rayan Rupert,1641712,2023-11-19,POR,OKC,HOME,12,4,1,1,1,0,1,1,5,0.2,1,3,0.333,1,2,0.5,19,G-F,Rotation,7,-8,L
Duop Reath,1641871,2023-11-19,POR,OKC,HOME,12,4,2,0,0,0,1,1,6,0.167,0,2,0.0,2,2,1.0,27,C,Rotation,12,-9,L
